Upstairs;7.205164;0.84446156
Upstairs;6.2108784;0.313268
Upstairs;14.560152;2.2609777
Upstairs;12.176591;-0.5720546
Upstairs;9.343558;0.8036005
Upstairs;5.829509;0.5720546
Upstairs;4.2086873;2.4925237
Upstairs;9.656827;6.4424243
Upstairs;6.0882955;1.7297841
Upstairs;9.152874;1.3075534
Upstairs;8.962189;-0.23154591
Upstairs;8.539958;0.27240697
Upstairs;12.489859;2.9147544
Upstairs;14.1787815;0.9942854
Upstairs;10.337844;-0.53119355
Upstairs;8.390134;0.19068487
Upstairs;4.7943625;1.3756552
Upstairs;4.4810944;5.7477865
Upstairs;16.970953;4.7943625
Upstairs;13.865514;1.334794
Upstairs;7.3958488;0.14982383
Upstairs;7.5456724;-0.19068487
Upstairs;8.921328;0.040861044
Upstairs;11.985906;2.8330324
Upstairs;14.410328;0.38136974
Upstairs;10.691973;-0.23154591
Upstairs;8.471856;-0.0
Upstairs;5.325556;2.3018389
Upstairs;3.173541;5.407278
Upstairs;9.112013;3.0645783
Upstairs;10.760075;1.3756552
Upstairs;8.240311;0.10896278
Upstairs;7.1234417;0.313268
Upstairs;12.108489;1.9885708
Upstairs;15.745122;0.92618364
Upstairs;11.876944;1.4165162
Upstairs;9.765789;1.5390993
Upstairs;6.0474343;0.6537767
Upstairs;4.2495484;1.6480621
Upstairs;7.082581;6.6331096
Upstairs;6.510526;2.4925237
Upstairs;11.141444;1.3756552
Upstairs;8.662541;0.10896278
Upstairs;7.9270425;0.42223078
Upstairs;9.00305;1.56634
Upstairs;12.830367;0.38136974
Upstairs;12.489859;0.27240697
Upstairs;10.732834;0.6537767
Upstairs;5.8976107;-0.040861044
Upstairs;4.2904096;1.9477097
Upstairs;10.460427;6.8237944
Upstairs;8.962189;2.0294318
Upstairs;8.539958;0.84446156
Upstairs;9.234595;-0.46309182
Upstairs;8.240311;-0.27240697
Upstairs;11.304889;1.3756552
Upstairs;13.6748295;0.27240697
Upstairs;10.56939;0.040861044
Upstairs;9.00305;-1.2666923
Upstairs;7.8861814;0.9942854
Upstairs;4.7943625;-0.0
Upstairs;5.325556;2.7240696
Upstairs;15.935807;5.8567495
Upstairs;6.851035;-3.9771416
Upstairs;8.812365;-4.099725
Upstairs;9.615966;-1.1849703
Upstairs;9.152874;-1.4165162
Upstairs;9.956474;-0.38136974
Upstairs;11.727119;-1.4165162
Upstairs;13.102775;-1.879608
Upstairs;13.824653;0.19068487
Upstairs;8.812365;2.3018389
Upstairs;5.7886477;2.4516625
Upstairs;3.2961242;3.5957718
Upstairs;5.325556;7.3141265
Upstairs;8.662541;2.5333846
Upstairs;10.18802;1.1441092
Upstairs;8.689782;0.5720546
Upstairs;7.4639506;0.6946377
Upstairs;11.264028;1.920469
Upstairs;15.213928;0.3405087
Upstairs;10.732834;0.8036005
Upstairs;8.853226;1.3075534
Upstairs;4.7126403;1.8387469
Upstairs;2.7240696;3.9090397
Upstairs;15.213928;3.9090397
Upstairs;10.760075;1.0760075
Upstairs;8.049625;0.27240697
Upstairs;7.5456724;0.313268
Upstairs;10.18802;1.9885708
Upstairs;14.206022;0.38136974
Upstairs;10.337844;-0.08172209
Upstairs;9.615966;0.6537767
Upstairs;6.0882955;1.8387469
Upstairs;3.8273177;1.3075534
Upstairs;9.275456;9.234595
Upstairs;4.5628166;1.7297841
Upstairs;8.730643;1.1168685
Upstairs;8.853226;0.3405087
Upstairs;7.8589406;1.0351465
Upstairs;7.205164;0.7627395
Upstairs;14.669114;0.6537767
Upstairs;11.372991;0.6946377
Upstairs;10.119919;1.1849703
Upstairs;4.862464;0.38136974
Upstairs;3.1463003;3.8273177
Upstairs;15.472715;5.134871
Upstairs;11.876944;1.5390993
Upstairs;7.504812;0.95342433
Upstairs;7.7363577;0.84446156
Upstairs;9.152874;1.9477097
Upstairs;13.375181;1.607201
Upstairs;10.732834;-0.040861044
Upstairs;9.343558;0.42223078
Upstairs;4.903325;1.56634
Upstairs;4.671779;5.09401
Upstairs;14.601013;4.862464
Upstairs;12.571581;0.92618364
Upstairs;8.349273;0.08172209
Upstairs;8.921328;-0.19068487
Upstairs;6.6331096;0.88532263
Upstairs;13.525005;2.6014864
Upstairs;13.715691;0.88532263
Upstairs;12.367276;-0.6946377
Upstairs;9.847511;1.334794
Upstairs;4.7535014;0.95342433
Upstairs;3.8681788;3.8273177
Upstairs;14.1787815;8.580819
Upstairs;9.765789;1.3075534
Upstairs;7.3549876;0.50395286
Upstairs;8.921328;0.8036005
Upstairs;10.732834;2.4925237
Upstairs;12.598822;0.50395286
Upstairs;9.697687;0.92618364
Upstairs;7.9679036;-0.0
Upstairs;4.1814466;-0.0
Upstairs;6.6331096;4.1814466
Upstairs;18.237646;-0.0
Upstairs;16.630445;-1.4573772
Upstairs;9.152874;-1.525479
Upstairs;8.812365;0.19068487
Upstairs;10.310603;-1.2666923
Upstairs;13.633968;0.50395286
Upstairs;9.507003;-0.3405087
Upstairs;4.9850473;1.4165162
Upstairs;8.281172;6.2108784
Upstairs;14.750836;1.8387469
Upstairs;14.560152;-0.23154591
Upstairs;10.147159;-0.0
Upstairs;8.730643;0.7218784
Upstairs;8.308413;0.6537767
Upstairs;14.941522;0.50395286
Upstairs;11.75436;-1.2666923
Upstairs;9.534244;0.9942854
Upstairs;4.862464;1.5390993
Upstairs;3.990762;5.47538
Upstairs;15.554437;4.5628166
Upstairs;9.193735;0.46309182
Upstairs;7.504812;0.27240697
Upstairs;6.782933;-0.42223078
Upstairs;13.102775;1.920469
Upstairs;16.126492;0.95342433
Upstairs;9.507003;0.8036005
Upstairs;6.973618;1.3075534
Upstairs;4.944186;2.3018389
Upstairs;7.1234417;8.921328
Upstairs;5.2165933;1.56634
Upstairs;7.7363577;0.10896278
Upstairs;8.962189;-0.08172209
Upstairs;8.308413;0.61291564
Upstairs;14.750836;1.8387469
Upstairs;13.865514;1.607201
Upstairs;9.466142;0.53119355
Upstairs;7.8861814;0.8036005
Upstairs;3.990762;1.7978859
Upstairs;5.243834;9.615966
Upstairs;6.701211;1.9885708
Upstairs;7.7772183;0.7627395
Upstairs;8.308413;0.7218784
Upstairs;9.193735;1.4165162
Upstairs;14.206022;2.0294318
Upstairs;11.454713;-0.46309182
Upstairs;8.499097;1.2258313
Upstairs;4.671779;2.152015
Upstairs;2.4925237;2.8738933
Upstairs;10.882658;2.7649305
Upstairs;11.223166;0.5720546
Upstairs;8.499097;-0.5720546
Upstairs;7.4639506;0.040861044
Upstairs;15.213928;2.4925237
Upstairs;13.865514;1.2258313
Upstairs;10.147159;0.88532263
Upstairs;5.366417;0.6537767
Upstairs;4.0180025;3.5957718
Upstairs;17.011814;4.0588636
Upstairs;11.073342;0.6946377
Upstairs;6.742072;0.10896278
Upstairs;7.1234417;0.6946377
Upstairs;8.076866;0.313268
Upstairs;13.102775;0.95342433
Upstairs;15.023244;0.14982383
Upstairs;11.563675;1.3075534
Upstairs;6.973618;0.3405087
Upstairs;4.3312707;1.56634
Upstairs;3.9499009;6.782933
Upstairs;11.223166;3.5276701
Upstairs;11.604536;1.1441092
Upstairs;8.62168;-2.2201166
Upstairs;7.9270425;-1.334794
Upstairs;7.8589406;-0.08172209
Upstairs;12.4489975;-1.0351465
Upstairs;12.789507;-1.1849703
Upstairs;6.2789803;1.2258313
Upstairs;6.2108784;2.7921712
Upstairs;9.80665;4.7126403
Upstairs;11.454713;0.10896278
Upstairs;11.182305;-0.6537767
Upstairs;8.689782;1.1849703
Upstairs;6.8237944;0.46309182
Upstairs;13.756551;0.95342433
Upstairs;14.410328;-0.53119355
Upstairs;10.501288;0.5720546
Upstairs;7.273266;0.92618364
Upstairs;4.4810944;2.9556155
Upstairs;8.894087;4.2904096
Upstairs;10.732834;1.3756552
Upstairs;9.152874;0.42223078
Upstairs;7.5865335;0.92618364
Upstairs;10.991621;2.1111538
Upstairs;13.184497;2.1792557
Upstairs;13.756551;-0.29964766
Upstairs;10.337844;1.56634
Upstairs;5.7477865;0.92618364
Upstairs;2.8330324;2.4516625
Upstairs;10.991621;7.5865335
Upstairs;5.597963;1.7570249
Upstairs;6.8237944;0.27240697
Upstairs;9.888372;-0.8036005
Upstairs;7.6954966;-0.27240697
Upstairs;15.854085;2.2201166
Upstairs;13.824653;0.84446156
Upstairs;9.507003;0.5720546
Upstairs;7.668256;-0.27240697
Upstairs;3.8273177;1.879608
Upstairs;6.1700177;5.938472
Upstairs;4.6036777;2.9147544
Upstairs;8.962189;1.5390993
Upstairs;8.308413;0.08172209
Upstairs;9.915613;1.5390993
Upstairs;12.299174;2.070293
Upstairs;10.61025;-1.0351465
Upstairs;8.894087;-0.08172209
Upstairs;4.099725;0.92618364
Upstairs;3.486809;4.2495484
Upstairs;15.050485;2.070293
Upstairs;12.489859;1.0351465
Upstairs;8.812365;0.040861044
Upstairs;6.5513873;-0.14982383
Upstairs;10.882658;1.4165162
Upstairs;12.4489975;0.6537767
Upstairs;11.413852;0.19068487
Upstairs;9.656827;0.84446156
Upstairs;4.2086873;1.4573772
Upstairs;3.5276701;5.5162406
Upstairs;9.043911;2.8738933
Upstairs;9.615966;0.3405087
Upstairs;8.117727;0.19068487
Upstairs;7.164303;0.92618364
Upstairs;12.912089;2.7240696
Upstairs;12.408136;1.4982382
Upstairs;10.651112;0.6946377
Upstairs;10.269742;1.2666923
Upstairs;5.2165933;1.334794
Upstairs;2.7649305;4.372132
Upstairs;9.043911;9.656827
Upstairs;7.6954966;0.9942854
Upstairs;8.19945;-0.38136974
Upstairs;8.471856;-1.2666923
Upstairs;9.275456;0.5720546
Upstairs;8.894087;-0.08172209
Upstairs;12.217452;-1.56634
Upstairs;11.264028;-0.61291564
Upstairs;8.499097;0.08172209
Upstairs;5.5162406;2.152015
Upstairs;10.18802;5.6252036
Upstairs;12.299174;0.6946377
Upstairs;13.593107;-0.08172209
Upstairs;9.112013;0.42223078
Upstairs;7.205164;1.3756552
Upstairs;12.598822;-0.08172209
Upstairs;11.686258;-1.56634
Upstairs;9.343558;0.6537767
Upstairs;4.7126403;0.95342433
Upstairs;4.1814466;4.140586
Upstairs;14.859799;5.053149
Upstairs;10.269742;1.0351465
Upstairs;8.076866;0.7218784
Upstairs;6.932757;0.14982383
Upstairs;12.258313;2.4925237
Upstairs;13.756551;1.1441092
Upstairs;11.073342;-0.61291564
Upstairs;9.302697;0.88532263
Upstairs;4.9850473;1.56634
Upstairs;3.486809;5.8976107
Upstairs;9.534244;3.568531
Upstairs;8.539958;0.313268
Upstairs;8.390134;-0.3405087
Upstairs;7.082581;0.53119355
Upstairs;13.293459;1.7297841
Upstairs;12.980191;0.84446156
Upstairs;11.686258;-0.08172209
Upstairs;10.310603;1.0760075
Upstairs;5.8567495;-0.0
Upstairs;4.1814466;2.4925237
Upstairs;11.141444;7.5865335
Upstairs;6.8237944;1.4573772
Upstairs;6.5922484;0.42223078
Upstairs;8.921328;0.040861044
Upstairs;8.771504;0.95342433
Upstairs;14.519291;1.4573772
Upstairs;12.980191;-0.040861044
Upstairs;10.228881;0.9942854
Upstairs;6.1291566;1.6480621
Upstairs;2.8738933;3.336985
Upstairs;16.467001;4.099725
Upstairs;11.182305;0.6537767
Upstairs;6.3198414;0.19068487
Upstairs;8.430995;0.42223078
Upstairs;7.014479;1.4573772
Upstairs;16.507862;1.6889231
Upstairs;13.184497;0.88532263
Upstairs;8.349273;-0.040861044
Upstairs;4.630918;2.5333846
Upstairs;1.3075534;2.3426998
Upstairs;12.299174;3.5957718
Upstairs;10.56939;1.2666923
Upstairs;7.668256;-0.0
Upstairs;7.6954966;0.27240697
Upstairs;9.724928;3.636633
Upstairs;12.489859;0.38136974
Upstairs;11.917805;-1.1168685
Upstairs;9.384419;-0.7627395
Upstairs;5.243834;1.9885708
Upstairs;3.636633;1.7570249
Upstairs;6.66035;9.534244
Upstairs;7.205164;1.4165162
Upstairs;8.894087;0.7218784
Upstairs;8.008764;-0.61291564
Upstairs;8.539958;-1.0760075
Upstairs;8.430995;-0.19068487
Upstairs;13.402422;-0.95342433
Upstairs;11.604536;-0.9942854
Upstairs;8.390134;0.46309182
Upstairs;4.2495484;1.7570249
Upstairs;10.378705;5.134871
Upstairs;16.167353;-0.42223078
Upstairs;15.976667;-1.1168685
Upstairs;10.228881;-0.8036005
Upstairs;5.012288;-1.7297841
Upstairs;15.894946;1.4165162
Upstairs;13.988097;-0.5720546
Upstairs;10.147159;0.46309182
Upstairs;6.5922484;0.61291564
Upstairs;3.6774938;1.7570249
Upstairs;4.0588636;8.240311
Upstairs;2.6832085;1.0351465
Upstairs;13.988097;0.95342433
Upstairs;6.932757;-0.0
Upstairs;7.8861814;0.5720546
Upstairs;7.504812;0.19068487
Upstairs;8.812365;0.88532263
Upstairs;15.826844;1.879608
Upstairs;10.038197;-0.7218784
Upstairs;8.962189;0.7627395
Upstairs;5.053149;2.7921712
Upstairs;1.920469;5.325556
Upstairs;10.119919;1.7297841
Upstairs;10.991621;0.84446156
Upstairs;8.430995;-0.08172209
Upstairs;8.008764;0.19068487
Upstairs;7.5456724;1.7570249
Upstairs;12.789507;2.4516625
Upstairs;13.0619135;0.46309182
Upstairs;10.038197;1.7570249
Upstairs;6.469665;1.4982382
Upstairs;3.8273177;3.2961242
Upstairs;15.5135765;3.636633
Upstairs;12.680544;1.7570249
Upstairs;7.5456724;0.27240697
Upstairs;8.771504;0.040861044
Upstairs;7.246025;0.88532263
Upstairs;15.023244;2.7240696
Upstairs;15.826844;1.0760075
Upstairs;9.997335;1.2666923
Upstairs;6.2789803;0.8036005
Upstairs;4.440233;2.5606253
Upstairs;14.859799;2.6832085
Upstairs;12.367276;1.1849703
Upstairs;8.117727;0.313268
Upstairs;7.668256;-0.040861044
Upstairs;10.691973;1.7978859
Upstairs;15.241169;1.2666923
Upstairs;10.269742;0.3405087
Upstairs;8.471856;0.313268
Upstairs;3.5957718;0.6946377
Upstairs;4.944186;6.510526
Upstairs;8.430995;3.9499009
Upstairs;8.539958;0.92618364
Upstairs;7.9679036;-0.46309182
Upstairs;10.732834;1.1441092
Upstairs;13.715691;0.53119355
Upstairs;10.991621;-0.27240697
Upstairs;9.275456;0.61291564
Upstairs;6.510526;1.5390993
Upstairs;4.3312707;1.2666923
Upstairs;5.7886477;10.528529
Upstairs;8.962189;2.2609777
Upstairs;10.501288;1.3075534
Upstairs;8.662541;0.3405087
Upstairs;8.812365;-0.6537767
Upstairs;8.580819;-0.29964766
Upstairs;11.34575;1.6480621
Upstairs;14.056199;-1.7978859
Upstairs;10.841797;0.46309182
Upstairs;6.891896;1.6889231
Upstairs;2.5333846;3.0237172
Upstairs;3.405087;7.205164
Upstairs;7.5456724;4.140586
Upstairs;10.760075;0.53119355
Upstairs;8.19945;0.8036005
Upstairs;7.164303;0.95342433
Upstairs;10.991621;1.4165162
Upstairs;10.691973;-0.9125633
Upstairs;10.760075;0.7627395
Upstairs;6.2789803;1.2666923
Upstairs;4.1814466;2.2201166
Upstairs;10.651112;8.076866
Upstairs;3.2961242;1.1441092
Upstairs;13.6748295;1.2258313
Upstairs;8.19945;0.08172209
Upstairs;8.049625;0.8036005
Upstairs;8.308413;1.9477097
Upstairs;12.871228;0.7627395
Upstairs;10.61025;0.10896278
Upstairs;10.841797;1.4165162
Upstairs;7.014479;1.8387469
Upstairs;4.0588636;3.336985
Upstairs;14.669114;3.5957718
Upstairs;6.6331096;2.4516625
Upstairs;12.108489;1.2666923
Upstairs;7.5456724;0.7627395
Upstairs;7.8180795;0.313268
Upstairs;9.343558;1.0351465
Upstairs;12.176591;1.879608
Upstairs;10.528529;0.50395286
Upstairs;10.119919;1.5390993
Upstairs;4.8216033;2.2201166
Upstairs;1.8387469;3.8681788
Upstairs;7.273266;2.9147544
Upstairs;9.425281;0.95342433
Upstairs;8.158588;0.23154591
Upstairs;8.117727;0.9942854
Upstairs;10.460427;1.607201
Upstairs;12.217452;0.84446156
Upstairs;10.501288;0.53119355
Upstairs;9.302697;1.6480621
Upstairs;5.706926;1.9477097
Upstairs;3.636633;3.7864566
Upstairs;15.595298;2.9147544
Upstairs;5.366417;2.2609777
Upstairs;11.264028;1.1441092
Upstairs;8.008764;0.92618364
Upstairs;8.240311;0.53119355
Upstairs;7.3549876;0.46309182
Upstairs;13.988097;1.4573772
Upstairs;11.536434;0.19068487
Upstairs;10.038197;-0.08172209
Upstairs;9.425281;1.0351465
Upstairs;5.47538;1.4573772
Upstairs;3.5276701;4.0180025
Upstairs;16.167353;2.5606253
Upstairs;8.539958;1.0760075
Upstairs;7.6954966;0.92618364
Upstairs;9.043911;-0.38136974
Upstairs;9.275456;-0.6537767
Upstairs;8.430995;-0.7218784
Upstairs;9.697687;0.10896278
Upstairs;14.206022;-1.2666923
Upstairs;9.343558;-0.50395286
Upstairs;8.076866;-1.334794
Upstairs;7.5865335;-0.040861044
Upstairs;8.008764;0.50395286
Upstairs;11.114203;1.3756552
Upstairs;10.079058;-0.040861044
Upstairs;10.337844;-0.61291564
Upstairs;9.765789;-0.5720546
Upstairs;9.343558;-0.7627395
Upstairs;10.079058;-0.3405087
Upstairs;8.539958;-1.3756552
Upstairs;14.246883;1.9885708
Upstairs;13.6748295;2.0294318
Upstairs;10.528529;2.7240696
Upstairs;6.0201936;1.7570249
Upstairs;2.6014864;1.3075534
Upstairs;6.973618;9.043911
Upstairs;8.19945;4.2086873
Upstairs;11.536434;2.4925237
Upstairs;8.308413;0.7218784
Upstairs;7.0553403;1.56634
Upstairs;10.760075;4.2086873
Upstairs;17.393185;1.6480621
Upstairs;11.073342;2.7649305
Upstairs;9.615966;2.7240696
Upstairs;3.568531;2.0294318
Upstairs;3.5957718;6.1291566
Upstairs;13.756551;4.7535014
Upstairs;11.34575;2.4925237
Upstairs;7.8180795;0.95342433
Upstairs;7.164303;0.95342433
Upstairs;9.765789;2.8738933
Upstairs;15.132206;1.879608
Upstairs;11.536434;2.3426998
Upstairs;9.00305;0.61291564
Upstairs;5.706926;1.334794
Upstairs;3.3778462;1.4165162
Upstairs;7.3141265;9.575105
Upstairs;6.4015636;3.255263
Upstairs;8.853226;2.3426998
Upstairs;8.471856;0.46309182
Upstairs;7.43671;1.1168685
Upstairs;11.795221;3.405087
Upstairs;16.167353;1.7570249
Upstairs;12.912089;1.920469
Upstairs;9.697687;0.84446156
Upstairs;5.407278;0.95342433
Upstairs;3.445948;2.1792557
Upstairs;8.281172;10.528529
Upstairs;8.499097;3.2961242
Upstairs;8.158588;1.56634
Upstairs;8.430995;0.27240697
Upstairs;8.499097;0.8036005
Upstairs;12.217452;2.2609777
Upstairs;13.865514;3.255263
Upstairs;11.372991;2.070293
Upstairs;8.471856;1.2258313
Upstairs;3.8273177;1.3075534
Upstairs;3.718355;5.2165933
Upstairs;12.721405;6.510526
Upstairs;10.882658;3.173541
Upstairs;8.008764;1.7297841
Upstairs;7.668256;1.6480621
Upstairs;6.851035;2.1111538
Upstairs;14.09706;1.7297841
Upstairs;12.408136;1.607201
Upstairs;7.7772183;-0.0
Upstairs;3.2961242;1.1168685
Upstairs;2.982856;2.152015
Upstairs;3.405087;7.43671
Upstairs;12.367276;4.8216033
Upstairs;11.604536;2.152015
Upstairs;8.471856;1.0351465
Upstairs;8.921328;0.10896278
Upstairs;9.534244;-0.7627395
Upstairs;9.343558;0.7218784
Upstairs;13.293459;-1.525479
Upstairs;12.830367;-0.6537767
Upstairs;6.8237944;2.0294318
Upstairs;4.4810944;2.8330324
Upstairs;10.269742;3.8273177
Upstairs;10.310603;-2.8330324
Upstairs;14.47843;-0.53119355
Upstairs;11.141444;0.95342433
Upstairs;8.62168;1.1168685
Upstairs;13.565866;1.1849703
Upstairs;14.410328;1.56634
Upstairs;10.460427;0.6537767
Upstairs;5.7886477;1.4573772
Upstairs;3.173541;1.4982382
Upstairs;6.6331096;6.851035
Upstairs;6.742072;3.214402
Upstairs;10.501288;1.879608
Upstairs;9.112013;0.84446156
Upstairs;6.851035;0.95342433
Upstairs;12.9529505;4.399372
Upstairs;15.4046135;-0.23154591
Upstairs;10.691973;1.0351465
Upstairs;9.847511;1.7978859
Upstairs;6.3198414;2.1111538
Upstairs;3.0237172;4.2086873
Upstairs;8.580819;13.0619135
Upstairs;4.6036777;2.4516625
Upstairs;7.246025;2.0294318
Upstairs;8.499097;1.0760075
Upstairs;7.5865335;1.56634
Upstairs;11.917805;3.0237172
Upstairs;13.293459;2.1111538
Upstairs;10.119919;1.4982382
Upstairs;7.3141265;1.3756552
Upstairs;3.8273177;2.8330324
Upstairs;6.0474343;6.742072
Upstairs;7.082581;3.759216
Upstairs;9.193735;2.0294318
Upstairs;8.008764;0.19068487
Upstairs;8.390134;1.1849703
Upstairs;11.114203;2.9556155
Upstairs;14.015338;0.88532263
Upstairs;11.182305;1.2258313
Upstairs;9.084772;1.4982382
Upstairs;4.0588636;1.7297841
Upstairs;3.445948;4.2904096
Upstairs;12.108489;6.2108784
Upstairs;8.662541;2.5333846
Upstairs;7.3549876;1.6480621
Upstairs;8.076866;0.9942854
Upstairs;9.112013;2.1111538
Upstairs;12.830367;1.3075534
Upstairs;12.340035;2.7649305
Upstairs;9.152874;0.9942854
Upstairs;5.706926;0.95342433
Upstairs;3.636633;3.5276701
Upstairs;6.4015636;7.43671
Upstairs;8.853226;2.5333846
Upstairs;8.076866;1.607201
Upstairs;7.8861814;1.1849703
Upstairs;10.800936;3.0645783
Upstairs;13.565866;1.6889231
Upstairs;11.223166;1.8387469
Upstairs;8.771504;1.8387469
Upstairs;5.284695;2.2609777
Upstairs;3.0237172;1.879608
Upstairs;6.4015636;10.038197
Upstairs;5.7477865;4.140586
Upstairs;8.539958;2.1111538
Upstairs;8.853226;1.3075534
Upstairs;7.504812;0.7218784
Upstairs;8.308413;1.4982382
Upstairs;12.980191;0.10896278
Upstairs;12.067628;0.38136974
Upstairs;5.325556;1.879608
Upstairs;4.671779;2.5333846
Upstairs;7.6273947;5.175732
Upstairs;8.076866;6.4015636
Upstairs;12.067628;-0.88532263
Upstairs;16.317177;-0.040861044
Upstairs;12.258313;-0.27240697
Upstairs;8.730643;-0.14982383
Upstairs;8.308413;0.38136974
Upstairs;13.756551;1.7297841
Upstairs;13.484144;-0.5720546
Upstairs;10.882658;1.4573772
Upstairs;6.701211;1.0351465
Upstairs;2.8330324;3.1463003
Upstairs;5.2165933;5.9793324
Upstairs;8.117727;2.7921712
Upstairs;9.384419;1.7570249
Upstairs;9.043911;1.5390993
Upstairs;7.43671;1.920469
Upstairs;14.137921;2.7649305
Upstairs;12.367276;1.0351465
Upstairs;8.308413;1.2258313
Upstairs;4.0588636;0.9942854
Upstairs;1.5390993;2.8738933
Upstairs;9.615966;10.147159
Upstairs;3.2961242;2.4925237
Upstairs;5.175732;1.4165162
Upstairs;8.308413;1.1441092
Upstairs;8.730643;2.7240696
Upstairs;13.947236;1.2258313
Upstairs;12.258313;2.0294318
Upstairs;8.62168;1.4165162
Upstairs;3.8681788;1.1441092
Upstairs;2.4108016;4.630918
Upstairs;12.912089;6.5513873
Upstairs;10.56939;3.2961242
Upstairs;7.164303;1.6480621
Upstairs;8.689782;1.6889231
Upstairs;8.580819;3.214402
Upstairs;14.628253;3.2961242
Upstairs;10.691973;2.7921712
Upstairs;6.891896;-1.1849703
Upstairs;3.2961242;1.1849703
Upstairs;2.152015;4.3312707
Upstairs;11.032481;4.8216033
Upstairs;8.430995;1.4982382
Upstairs;7.8589406;1.5390993
Upstairs;7.205164;1.879608
Upstairs;9.302697;3.3778462
Upstairs;13.252599;2.2201166
Upstairs;13.756551;2.4516625
Upstairs;9.847511;2.3699405
Upstairs;7.7772183;1.6889231
Upstairs;2.7649305;2.5333846
Upstairs;6.3198414;11.114203
Upstairs;4.2086873;2.2609777
Upstairs;6.742072;1.4982382
Upstairs;9.384419;0.61291564
Upstairs;7.6273947;2.7649305
Upstairs;14.1787815;2.7649305
Upstairs;14.09706;2.9556155
Upstairs;7.9270425;0.3405087
Upstairs;4.862464;0.27240697
Upstairs;0.38136974;2.6423476
Upstairs;6.0882955;12.026767
